,a1,a2,a3,a4,f1,f2,f3,f4,l1,l2,l3,l4,arquivo
0,1015.0934467737743,3057.8025489931056,2778.7990125326623,1568.9804261115924,1125.2561598040072,1329.2091288030902,1590.2718928618801,1500.0000009616624,77.94322750553839,96.1468446752567,50.43749948663924,65.96899553185325,Denezine_MP3710_Aj
1,109.7274640729878,238.68300521869057,190.90613567751768,316.3142064814706,1100.0000014088405,1303.4439864177857,1413.3416539083928,1582.6874159874976,94.23358409626755,82.59373895229662,66.35886752000395,76.75394452879016,Denezine_MP3710_Aj2
2,468.7070139056114,1518.4319099243353,1606.533554891784,752.5272908789913,1169.0321675071805,1346.990191369079,1599.994471880624,1500.0000121466742,58.65864616598782,83.13670094484418,49.175478886963134,54.221613121341775,MP3710_Aj_Holo
3,1004.9572539553841,3800.053320675334,5081.906713272279,1496.2704280884361,1198.2025269640162,1340.076850804891,1599.9996415559774,1502.1421101743445,40.25616497881176,67.88003494778292,30.841458966701218,43.379427147083206,MP3714_Gb_claro
4,593.6439634459916,1303.171908362571,1539.3572547249585,410.5880818129932,1204.9327999967563,1378.3389854193986,1599.9997695779928,1500.0000001323372,81.89568381527509,90.59833062405644,57.644069430883675,59.74302757649781,MP3723_Aj
5,738.6016497127717,3042.587939670333,4520.964381104791,1183.1142143788884,1188.4600221277103,1339.2010767317142,1599.999999971568,1503.052464297949,47.932111670933885,74.99029810029718,29.699282221265772,46.402664392906495,MP3728_Organic_matrix
