2031.8113	2583
2030.2302	2617.5
2028.6489	2673
2027.0673	2617
2025.4854	2664
2023.9032	2569.5
2022.3207	2602
2020.7379	2598
2019.153	2551
2017.5696	2579.5
2015.986	2663
2014.402	2631.5
2012.8177	2650.4656
2011.2333	2599.5
2009.6484	2603.5
2008.0634	2593
2006.4762	2541.5
2004.8905	2617
2003.3046	2658.5
2001.7183	2568
2000.1317	2628.5
1998.5431	2602
1996.9559	2632
1995.3685	2603.5
1993.7809	2627.5
1992.191	2568.5
1990.6028	2561.4656
1989.0143	2576.5
1987.4254	2588
1985.8344	2566
1984.245	2588.5
1982.6553	2592
1981.0634	2526
1979.4731	2583.5
1977.8826	2536.4656
1976.2898	2566
1974.6986	2566
1973.1072	2624
1971.5135	2605
1969.9215	2637.5
1968.3292	2621
1966.7347	2606.4656
1965.1418	2620.5
1963.5468	2572.5
1961.9532	2601
1960.3577	2602
1958.7635	2562.4656
1957.1692	2678
1955.5728	2589.5
1953.9778	2551.5
1952.3806	2539.5
1950.7852	2574
1949.1875	2523
1947.5913	2584
1945.993	2541.5
1944.3964	2528
1942.7975	2561.4656
1941.2003	2591.4656
1939.6008	2580
1938.0029	2436.4656
1936.403	2521
1934.8026	2523.5
1933.204	2593.5
1931.603	2647.5
1930.0037	2524
1928.4022	2556
1926.8004	2622.5
1925.2002	2542.4656
1923.5979	2574.5
1921.9971	2577.4656
1920.3942	2552
1918.7909	2645.5
1917.1892	2544.4656
1915.5854	2577
1913.9813	2601
1912.377	2647
1910.774	2513
1909.1691	2507
1907.5637	2564
1905.9601	2566
1904.3541	2571.5
1902.748	2614.5
1901.1415	2630.5
1899.5366	2596
1897.9296	2535
1896.3223	2574.5
1894.7146	2570.5
1893.1067	2545
1891.5002	2574
1889.8917	2612
1888.283	2564
1886.6738	2546.5
1885.0643	2475
1883.4547	2585
1881.8466	2559
1880.2362	2499.4656
1878.6256	2514.5
1877.0148	2630.5
1875.4036	2630
1873.792	2576.5
1872.1803	2547.5
1870.5682	2579.4656
1868.9558	2612
1867.3431	2580
1865.7321	2574.5
1864.1188	2583.5
1862.5052	2524
1860.8914	2580.5
1859.2772	2608.5
1857.6628	2621.5
1856.0481	2560.5
1854.433	2559.5
1852.8176	2580
1851.202	2489.5
1849.5861	2504.4656
1847.9698	2499
1846.3514	2544.5
1844.7346	2536.5
1843.1176	2583
1841.5001	2509
1839.8823	2581
1838.2644	2564.5
1836.6461	2512.5
1835.0275	2546
1833.4086	2470
1831.7893	2581
1830.168	2511.4656
1828.5481	2540
1826.9281	2592.5
1825.3076	2627
1823.687	2526
1822.0659	2546
1820.4427	2503
1818.8212	2581.5
1817.1993	2642
1815.5771	2619.5
1813.9546	2480.4656
1812.33	2644.3538
1810.7069	2492.4656
1809.0835	2566.4656
1807.4598	2489.5
1805.834	2572.5
1804.2096	2543
1802.5851	2560.5
1800.9602	2462.4656
1799.3331	2595
1797.7076	2536
1796.0819	2509.4656
1794.4539	2580.5
1792.8275	2574
1791.2008	2458.4656
1789.5719	2624
1787.9447	2457.5
1786.3152	2568.5
1784.6873	2633
1783.0591	2505
1781.4287	2561
1779.7999	2581
1778.1689	2593.5
1776.5396	2524
1774.9099	2508.4656
1773.2781	2540.5
1771.6477	2546.5
1770.0153	2547
1768.3844	2513.4656
1766.7513	2550.4656
1765.1198	2580.4656
1763.4861	2555.5
1761.854	2414.4656
1760.2197	2506.5
1758.587	2484.4656
1756.9521	2534
1755.3188	2513
1753.6833	2635.8538
1752.0494	2593.5
1750.4133	2611
1748.7788	2579.5
1747.1421	2539.5
1745.505	2582.5
1743.8696	2608
1742.2319	2621.5
1740.5959	2568.5
1738.9578	2562.5
1737.3192	2493.4656
