2031.8113	2175
2030.2302	2280
2028.6489	2351
2027.0673	2318
2025.4854	2250
2023.9032	2356
2022.3207	2229
2020.7379	2199
2019.153	2290
2017.5696	2358
2015.986	2219
2014.402	2331
2012.8177	2216
2011.2333	2320
2009.6484	2265
2008.0634	2371
2006.4762	2245
2004.8905	2272
2003.3046	2251
2001.7183	2307
2000.1317	2311
1998.5431	2245
1996.9559	2265
1995.3685	2257
1993.7809	2208
1992.191	2343
1990.6028	2240
1989.0143	2337
1987.4254	2265
1985.8344	2231
1984.245	2288
1982.6553	2261
1981.0634	2265
1979.4731	2222
1977.8826	2338
1976.2898	2194
1974.6986	2266
1973.1072	2240
1971.5135	2225
1969.9215	2232
1968.3292	2227
1966.7347	2251
1965.1418	2287
1963.5468	2172
1961.9532	2266
1960.3577	2244
1958.7635	2183
1957.1692	2139
1955.5728	2212
1953.9778	2356
1952.3806	2230
1950.7852	2250
1949.1875	2220
1947.5913	2310
1945.993	2320
1944.3964	2250
1942.7975	2229
1941.2003	2303
1939.6008	2261
1938.0029	2232
1936.403	2254
1934.8026	2269
1933.204	2224
1931.603	2257
1930.0037	2232
1928.4022	2210
1926.8004	2247
1925.2002	2290
1923.5979	2266
1921.9971	2223
1920.3942	2169
1918.7909	2221
1917.1892	2295
1915.5854	2214
1913.9813	2213
1912.377	2196
1910.774	2256
1909.1691	2213
1907.5637	2239
1905.9601	2210
1904.3541	2262
1902.748	2234
1901.1415	2233
1899.5366	2269
1897.9296	2235
1896.3223	2184
1894.7146	2126
1893.1067	2148
1891.5002	2247
1889.8917	2160
1888.283	2207
1886.6738	2201
1885.0643	2205
1883.4547	2243
1881.8466	2213
1880.2362	2144
1878.6256	2220
1877.0148	2231
1875.4036	2264
1873.792	2159
1872.1803	2320
1870.5682	2282
1868.9558	2220
1867.3431	2203
1865.7321	2278
1864.1188	2236
1862.5052	2229
1860.8914	2163
1859.2772	2124
1857.6628	2242
1856.0481	2139
1854.433	2128
1852.8176	2232
1851.202	2160
1849.5861	2219
1847.9698	2255
1846.3514	2214
1844.7346	2172
1843.1176	2159
1841.5001	2167
1839.8823	2157
1838.2644	2277
1836.6461	2242
1835.0275	2150
1833.4086	2244
1831.7893	2191
1830.168	2149
1828.5481	2185
1826.9281	2227
1825.3076	2117
1823.687	2109
1822.0659	2116
1820.4427	2118
1818.8212	2234
1817.1993	2150
1815.5771	2160
1813.9546	2237
1812.33	2081
1810.7069	2198
1809.0835	2152
1807.4598	2188
1805.834	2164
1804.2096	2183
1802.5851	2225
1800.9602	2152
1799.3331	2220
1797.7076	2220
1796.0819	2022
1794.4539	2169
1792.8275	2139
1791.2008	2199
1789.5719	2137
1787.9447	2226
1786.3152	2191
1784.6873	2195
1783.0591	2166
1781.4287	2103
1779.7999	2151
1778.1689	2127
1776.5396	2192
1774.9099	2129
1773.2781	2198
1771.6477	2175
1770.0153	2124
1768.3844	2155
1766.7513	2071
1765.1198	2060
1763.4861	2211
1761.854	1983
1760.2197	2147
1758.587	2212
1756.9521	2103
1755.3188	2173
1753.6833	2124
1752.0494	2134
1750.4133	2143
1748.7788	2113
1747.1421	2205
1745.505	2121
1743.8696	2127
